Feature ID	Taxon	Confidence
f48bbb0069d04b7b3124114d060b3a43	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Hemimycena;s__Hemimycena_subimmaculata	0.9898723729860931
6e0d57cb7c8c4b6a40e203266d4d0db6	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Parasola;s__Parasola_auricoma	0.99999682265275
38dde087ff87e36a87f9595945c36b7d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;g__Cladorrhinum	0.99150833033877
9cdb1b7b46c90837f575baea0f07e56d	k__Fungi	1.000000000000003
6a96695bd5f30d731a7a7496af3ab47e	k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.7529630370163335
9d573ea34130eb348ecbea9ae4d49c23	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__Serendipita;s__Serendipita_sp	0.7417429301551819
7a9bae337c635dd97866b383d7dc3f7c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Ophioceraceae;g__Ophioceraceae_gen_Incertae_sedis;s__Ophioceraceae_sp	0.9681706926326796
7f629d89fb4bd7b021c02443b5ac0885	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Verruciconidia	0.9999782619427877
da9d9c27c69b84be87bd4dd706ae5b48	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_terricola	0.9947826432796812
e86480095aefb655f6e13084eeb1ca57	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Teratosphaeriaceae_gen_Incertae_sedis;s__Teratosphaeriaceae_sp	0.8952555177322781
5d03fef35191ba77df0603173eea9a5d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Zopfiella;s__Zopfiella_sp	0.8627967316799026
dfb6d38195f44945c16106c58268d49d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;s__Paraphoma_radicina	0.9981567154247936
8d717f501c5c78238d12a405e60aaf8a	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_canescens	0.8847307076262657
d9d5ea12bd8167fc277c2378acfa47d3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis;s__Coprinopsis_udicola	0.9999999995675495
cc43d397d9d283877ce0412931052671	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Bombardiaceae;g__Ramophialophora;s__Ramophialophora_sp	0.9941108446031997
9d8f4333012e91d1868aaf82ffb06cb7	k__Fungi;p__Ascomycota	0.9175380319589608
