"ASV","rho","Domain","Phylum","Class","Order","Family","Genus"
"331b916f2f471ba6cfb53b7e129a26ab",-0.221446006535308,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",""
"e8ed6c93c027fa04f2f7d213044e9529",0.100918680422846,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","uncultured"
"f3e6bedd56e5a89a75e33b502b0482b6",-0.304284885986123,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Galbitalea"
"2340454cbbe89816f428e0c01510ff85",-0.205318355955887,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Fimbriiglobus"
"6a83c3520056c528b7b5f6669bded155",0.0033036503697113,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter"
"149fae72fb5260c339704658b161a823",0.085402876578707,"Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","AKYG587"
"3dbec3a7fccea90b7d75de237ac0a783",-0.132844470360826,"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinomycetospora"
"5d646107e8ec03c59d52d5fdc4c97e53",0.0559620946487444,"Bacteria","","","","",""
"e3b9441c73e2f11f9e561238df6c8c84",0.259459856603293,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured"
"3062d3465aa73e69663f8fc57e5f1b1e",0.380880339645861,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae",""
"9a707ecbb07721cac89fe99ba9c94697",-0.101046246344178,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Psychrobacillus"
"8fe0f828e96c647ecef4939b21c415c0",0.0500263242760619,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales","Saccharimonadales"
"4bfa53aa3b02e361e526bfd7642d6ec0",0.353965853897473,"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured"
"4063e90093a11bf75b5af47cf5a4f020",0.0872119304847917,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"a4b4fc168f002d14332685af27a0002c",0.205613220833816,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","uncultured"
"421910a2982ba444bbdde57010aa89fa",-0.00923565421335804,"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured"
"1ddbd34acade9ea74adc3ffcbabbc880",-0.142689579798169,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter"
"98ba3933a81dfcee227ec7fef8bdfe19",-0.322574784261465,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula"
"cf6af7a78ad4f5d3ae1261d7b79227b4",-0.230393729588351,"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Kibdelosporangium"
"affc2ac2edb78f316243b0e74a694d53",-0.831618062224097,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"4628050974268b239b2780e36013e2f4",0.0748751499911435,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","uncultured"
"a148d390eb0218823a5fe8d0bf5e5f55",-0.267779897137757,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"dba92cd1eed5cc4dcfc9f311b8498fc8",-0.0333176654307055,"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured"
"8da8e96d93029bff15d1244243375d33",0.0275249793058208,"Bacteria","Chloroflexi","TK10","TK10","TK10","TK10"
"e361b6e166eda89d0695785405e82def",-0.0524553481137435,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"8b2430c3a3172a5a2562d05a6c1f2723",0.0866930174448749,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella"
"a7fd5b8e7a00ed7b21f77a156fb79e2d",0.242390792902677,"Bacteria","Patescibacteria","Parcubacteria","","",""
"28128bf7b66ed55133fcd086e13a66cb",-0.0959497206823729,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",""
"b238cb360b15f23a3a1a5a28bc1bf302",0.108669899785804,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","",""
"5dfb4631a8d7c39f506ecf47b86121b9",0.175400259653918,"Bacteria","Planctomycetota","vadinHA49","vadinHA49","vadinHA49","vadinHA49"
"1062d931fbc075703628c9c3b4f6f13e",0.352541514204132,"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20"
"ee49efc35917ad845f16247232e12d88",-0.100542789899677,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Candidatus_Ovatusbacter"
"7f956be2d01b77bdc0938424639acbdc",-0.124695228848252,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101_soil_group","WD2101_soil_group"
"d200bc2c642be8e9df7d5818fe0656e4",0.236184254144178,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Duganella"
"32d51c1bf92e65020687d86c8c2eb4fa",-0.235710255437497,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae"
"048d5c723cf704b5ace16f16e60e0782",0.556330236927252,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","uncultured"
"415d95b7a4342ccd1794c6fc895c1d62",0.282726003036008,"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20"
"e8290c41fa18016ac5028e20f66c58be",0.292190497012864,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Emticicia"
"fcc06ab19d90d7196aa4fdcd721466df",-0.321413491735153,"Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinus"
"76ab752408def29db83d8cbc6963eeb6",0.0777412193383127,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"75ace7ef03e44840a723dca6ee29e09a",0.141992496551184,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"b15c205a8e79d3e231b18b45718fa780",0.113211585213342,"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20"
"7af04c96056e2f32f91e77225c616802",0.115609967893466,"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Sporomusaceae","Anaerosinus"
"aeda0e6132f40317f63f1d2ed068ad28",0.304068247346127,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata"
"a90a23e63bb4ab94692916b693aaf677",-0.0909461712931168,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"7d8e433dfea9c7527b155edc5fab0e41",0.165809793872219,"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured"
"c58341498cb6356a50316993c53cba8b",-0.213472046230069,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",""
"f6ebea96a0b4d0a924c1f0b57aa729f7",0.367711744520517,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella"
"b5ecb4b435194dbf87373e70893399ba",-0.314116932384097,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","Tepidisphaeraceae"
"e6f4a2a98015b67cdd0bdc20b3609269",0.317625294217855,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","Neochlamydia"
"f2f03543c0559c7724d7343dc1310e12",0.0777793369655637,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","uncultured","uncultured"
"5086b1b9fc31780719d789997e7d945c",0.15569330997682,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","JGI_0001001-H03"
"00cd48d1348dd76ae0ecf6fcb5aee772",0.0824133087784835,"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","uncultured"
"276c75a99a3271184eeff425562ffc1e",0.0405510656811059,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"e4c84d12a7c39046aae97a8bdaac2769",0.159049041073644,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",""
"3bbddb3eb3b792bf714bda9e166b794e",0.260426055740008,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus"
"9980390d17dca5f780f77433b34263fd",-0.00950141771523185,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14"
"11d8ac0fdb99bad5f2bb874a07205260",0.0291705298602168,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae",""
"f8e797cc59573387f5841b5548e79262",0.113870502104943,"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","uncultured"
"e09f31a6578a704f64e63e704c1dba20",0.167686713409241,"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae",""
"4a482e9014376540fb508aa3ee5968fd",0.157250376539436,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","WCHB1-32"
"bb84d522cf17a33b0ec76bcd84700071",-0.159067250779929,"Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","Candidatus_Alysiosphaera"
"c6ab65b131a75414f39fbfaed906bca9",0.105546869137356,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Vogesella"
"1b74dc92825d6fdde302684997814930",0.115675001776842,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured"
"4f0160278a9c8e83870cf72d9c18d01d",0.256757616576134,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","SM2D12"
"6bf99c565af5c9970b271ba839336bfb",0.15470568489996,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas"
"2ae74aa1009f6a428182212fa30cc354",0.236028170028361,"Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256","IMCC26256","IMCC26256"
"34b983c1de254ee5bc89f57e3963095a",0.231968532941916,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium"
"65af71c23b686b7cc540e2a3d49feb0f",-0.0826752459114817,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured"
"0f3d4494f4f7ce0974d898f484245751",-0.252733312545557,"Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Pajaroellobacter"
"660af8057037b5ccd4833a5d4a29144e",0.0730442168331401,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","Chloronema"
"7dac9e0716284fb2c0a268ea96c01281",0.0886519943650267,"Bacteria","Chloroflexi","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66"
"a2482158b07f9086c6be883d0a212e6b",0.0752810541693788,"Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41"
"db9506ac2156891a7cd944221e273e64",0.00486355415937933,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS_17","env.OPS_17"
"6aca721852a7453f1ecb6c7ff5b2d9c6",0.381661013243925,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Candidatus_Berkiella"
"7bd5370f7133448524ed3a51650f467b",0.0715448581805346,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured"
"f391008619323d772b8a3e39d56a7b61",0.100304448459107,"Bacteria","Patescibacteria","Microgenomatia","Candidatus_Chisholmbacteria","Candidatus_Chisholmbacteria","Candidatus_Chisholmbacteria"
"78139bb486a8ab1eedaecc0e71045121",-0.11356920766044,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"a39d47234238d2ae1a88716018870863",0.181193611510869,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Acidaminobacteraceae","Acidaminobacter"
"fcf8d03276af60ef30e2b924e7308a6c",-0.0699476158890287,"Bacteria","Acidobacteriota","Blastocatellia","11月24日","11月24日","11月24日"
"b7ae0774ae808bec86c48c1b05317939",0.245735355159802,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae",""
"96b1b8ffa4db0cffa18c736de705b0d8",0.283163565173306,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured"
"0c531dfdd310cb5665ab509f8f5e662d",0.124690411337778,"Bacteria","Proteobacteria","Gammaproteobacteria","","",""
"15ed42313cef92af2e074a6bc1aeec48",-0.0544049346911396,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"756c4e2e0ba073e3f68b963f7d1667f5",0.0364807349336205,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured"
"4091073f105f5df5b2e080139a05dea1",-0.170102848823433,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"48bb3364cab7d3a583c1451919b6a0c8",0.314242826888918,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales","Saccharimonadales"
"0b51b1689c22be94b40ed4dcd3d1dc96",0.118144240804521,"Bacteria","Patescibacteria","","","",""
"76fc704a05b8e3f6499e818bf808f188",0.212066237562106,"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"5e94a14697be5eb343bb00521899a982",0.141288219891814,"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"ab7db91753ae603b53d141e02697b484",-0.0937733296435221,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",""
"f5ddee1fbb9508c2039afc2de43cc29e",0.0413307748380903,"Bacteria","Bacteroidota","Ignavibacteria","SJA-28","SJA-28","SJA-28"
"1c04f59118fd05bc73d04529257b4634",0.477997208787595,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium"
"9138d6aba315dbe57e8ebf51cbffd88e",-0.15746107996272,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","",""
"73bd5b5a553fd47f33fb0b2bfabb6322",0.0657565076239173,"Bacteria","","","","",""
"74ffa5695557eccb9a02b3a4f1008a6b",0.107122620498724,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",""
"15474ff21aa7d69d4db6f2f58ac0ed37",-0.200157619005457,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"371ec160cdbf168d57c86ea9654b5b7a",0.242892824743173,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",""
"a124e71a14906bb0f4e87ca625b777d3",0.512744287269143,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae",""
"41e9a6bcd7ba1a931719cab298101bf8",0.142907569116935,"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","Tundrisphaera"
"d41cf73f2e46d82767e1e35759805bc5",0.249539936377513,"Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)"
"10b4ca235a8fd0824cf2c7ad51ee2830",0.100515319759301,"Bacteria","Dependentiae","Babeliae","Babeliales","",""
"d63a4f7f2a67ebda6f3395096f7f5b90",-0.289762963964913,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Psychroglaciecola"
"319c81e0b2b4c48e71c5acb227ef01e1",0.268638469667408,"Bacteria","Firmicutes","Clostridia","Lachnospirales","uncultured","uncultured"
"4d7942f70e8e347bea6b9edd8c39d819",0.236175856217659,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101_soil_group","WD2101_soil_group"
"0d56bf50f903f404338a079f09275dd7",-0.628645687879009,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Phyllobacterium"
"7fb6697130da44320d2eb49a5c7fc77d",-0.101710257127069,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","LWQ8","LWQ8"
"91271d22ada6fded9e3583da3e6c984f",-0.158889910945876,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Cohnella"
"4205e758e2cd20f12676a56433bcd81b",-0.128404120657029,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium"
"6bc595c0056cd7c83e4025f6461811d8",-0.0206352375929925,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Microlunatus"
"6ba0e63f200db648ec307516a2b02b24",-0.242432420885869,"Bacteria","Actinobacteriota","MB-A2-108","MB-A2-108","MB-A2-108","MB-A2-108"
"38c7205f0c1c491546cf9cc24d6d9e3b",-0.75302668435613,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",""
"b35b04f13f82534259e1014fd1a19359",-0.0593251257880072,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"ec311cad6277d93186a808ca23e2085c",0.0910883939130607,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas"
"b6ec27e085b40e78e6411d39989feddc",0.0262183316574961,"Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Pajaroellobacter"
"b6b1366f8ceb2f91ea0d2599e7f7f050",0.214059828657337,"Bacteria","Chloroflexi","TK10","TK10","TK10","TK10"
"1c303104c04114fb2f9f8feadb91c1b0",-0.146724606576149,"Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriae","Acidobacteriae","Paludibaculum"
"94ee98d67500eb497e97e9b3f96c7982",0.0358481210330375,"Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinomadura"
"728cb6833a9904456468e33ac13f9124",0.17379087219603,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Schlesneriaceae","Planctopirus"
"9fcbbb03862176c797de2b081d37d5bf",-0.10501390749678,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Vicinamibacteraceae"
"0a1839a35c5f5a1bc16a3d6449970eb6",-0.0993008078404605,"Bacteria","","","","",""
"9761ad693207676051acff0cb5dbbc4b",0.185600687885879,"Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","uncultured"
"a19b498f7bcddaebc180ed7d210f3f73",0.42062574839773,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02"
"755ba2d7a7255ae53bcb9e38fb452232",0.0295922724606055,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14"
"a646e8d11e818fd40a2fc126984bd3c8",0.0683802378457001,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas"
"238149275ac57eb97750e255a592c9b5",0.264358761001016,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonas"
"18b6e8117f732f027a6d607caa5e6f4b",-0.063443789284208,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"122bb6b8524d1aeb9548d2386584a699",-0.0508188460902509,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"ffa8408dd9bb380efbec99d5358dd971",0.231508731011002,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"af09e66da0705d08eaad004149d6bffb",0.14117255209002,"Bacteria","Bacteroidota","Bacteroidia","","",""
"8af6b538ca8dd8d294f5dd00aac4736e",-0.0716562032116078,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45"
"30cdea0e467beb9fdaf3e7cb6c92dfdf",0.443189243612176,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","IMCC26134"
"ad77a46eb2e92b030a5a4e506876a93f",0.331623928714359,"Bacteria","Chloroflexi","Anaerolineae","RBG-13-54-9","RBG-13-54-9","RBG-13-54-9"
"c12ca1c6e6c430665a315885e8f4b6a7",-0.0397636424205738,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","uncultured"
"8acb3e1aa1e4dc3f3b7d7268ad196167",-0.139710061467022,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales","Saccharimonadales"
"2c9cde4eb541e99f5b2d15892df0eebb",-0.464979127891108,"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Phytomonospora"
"b011e00b93e5e7af0da617d98ee775b4",-0.176072882677756,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"b6461f3e608ccdf843f63b3a6635c466",0.13689696319209,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus"
"6339f54c78259bc9cb35d499a16ec8c3",-0.203912547287925,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7a"
"04b0d78d8d78695d30db3483fd1cc0bd",0.2309040737128,"Bacteria","Patescibacteria","","","",""
