"ASV","Indicator","stat","p.value","p_adj","Phylum","Class","Order","Family","Genus"
"80f9b2c04bda7bf0e04b7639346200c6","Wet",0.429220666039057,0.006,0.0231455897980871,"Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Hassallia"
"e8290c41fa18016ac5028e20f66c58be","Wet",0.428014444297925,0.005,0.0201890989988877,"Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Emticicia"
"0db197ff892fb37f4ee1dd97b8840548","Dry",0.427435688372789,0.002,0.00977119784656797,"Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella"
"d963dee651662a8389cd860b62d02f08","Wet",0.42627994627045,0.001,0.005671875,"Chloroflexi","Anaerolineae","SBR1031","",""
"3b30a2f89f1bb9a5ce0843218135e6d9","Dry",0.425665536971097,0.003,0.0135111662531017,"Patescibacteria","Saccharimonadia","Saccharimonadales","LWQ8","LWQ8"
"8988f6fc11b077711eea51cbe5253a6b","Wet",0.425604461426496,0.013,0.040402397260274,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured"
"027ec7beead9c85789a387bde214d903","Dry",0.425366604804198,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Bauldia"
"cb5fdf3c9eaa20d6eb119c139504fef1","Dry",0.424779647320212,0.017,0.049646017699115,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067"
"0c424ce0ae79efea529fe4e380593c0c","Wet",0.423758445248376,0.008,0.0278962536023055,"Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031"
"0c2151d1ade3c5fab9989507c38ac4ad","Dry",0.422993866458461,0.001,0.005671875,"Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45"
"79cccb002acd06e38d090e65f244225b","Dry",0.422691616741212,0.003,0.0135111662531017,"Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured"
"3f1540ebaf63add597ad02c34d606aba","Dry",0.421030527867862,0.007,0.0255376884422111,"Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured"
"3b6b910f6de24c3dcf1276057c817c51","Wet",0.420969345526985,0.001,0.005671875,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",""
"b49e7e618058fe45cfa5d2b18b4e2c8b","Wet",0.420969345526985,0.001,0.005671875,"Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Sporobacter"
"77069cb60859fd470703bf31e513dac1","Wet",0.420969345526985,0.002,0.00977119784656797,"Patescibacteria","Parcubacteria","Parcubacteria","Parcubacteria","Parcubacteria"
"22e68d6309cc7a11b9f953993b69319a","Wet",0.420969345526985,0.002,0.00977119784656797,"Proteobacteria","Gammaproteobacteria","","",""
"ee46db3e1118fd7a49ff82bdd081fdc1","Wet",0.420969345526985,0.002,0.00977119784656797,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02"
"1a94aa346e6403f8b8ed5ca0ff09b58a","Wet",0.420969345526985,0.002,0.00977119784656797,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured"
"ad7e7441bc78c23b6482ac233ddc8bd5","Wet",0.420969345526985,0.002,0.00977119784656797,"Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04"
"dd814076c34e623773fca176f76144fa","Wet",0.420969345526985,0.002,0.00977119784656797,"Firmicutes","Clostridia","Clostridia","Gracilibacteraceae","Lutispora"
"1bf2d07c9e19dc56f66ab9095417b189","Wet",0.420969345526985,0.002,0.00977119784656797,"Chloroflexi","Anaerolineae","SBR1031","",""
"2f64acf1c9c0f40f272e1276c0a4cad7","Wet",0.420969345526985,0.003,0.0135111662531017,"Desulfobacterota","Desulfuromonadia","PB19","PB19","PB19"
"2f364d1685a59acf42676d489fb2bebd","Wet",0.420969345526985,0.003,0.0135111662531017,"Firmicutes","Desulfotomaculia","Desulfotomaculales","Desulfurisporaceae","Desulfurispora"
"38a42147f85bdd7a6ed301d1afae0879","Wet",0.420969345526985,0.003,0.0135111662531017,"Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","uncultured"
"ec6fb563c2840f0ac0782abeb65505e0","Wet",0.420969345526985,0.003,0.0135111662531017,"Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"a8edf4c92662fb55e9e26dcaab3015f2","Wet",0.420969345526985,0.003,0.0135111662531017,"Proteobacteria","Gammaproteobacteria","","",""
"d88961e526bd5aa38a98b95b47132f3f","Wet",0.420969345526985,0.003,0.0135111662531017,"Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","uncultured"
"a9fcd8047d7ad174ea6df27fad7bc30b","Wet",0.420969345526985,0.003,0.0135111662531017,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Bauldia"
"e626ad110d36d0ff503f1b4155a33e68","Wet",0.420969345526985,0.003,0.0135111662531017,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17","Bacteroidetes_vadinHA17"
"5b2a2478ba8fa9b9ae3769414ba6109d","Wet",0.420969345526985,0.004,0.0169033760186263,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",""
"44ac1d26644edcf67acf2bf9c9a14b37","Wet",0.420969345526985,0.005,0.0201890989988877,"Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","SM2D12"
"5976e7995aa5eb0e1e8575f7733db177","Wet",0.420969345526985,0.005,0.0201890989988877,"Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"33474351eddf03f3c0491595a1afb680","Wet",0.420969345526985,0.005,0.0201890989988877,"Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae"
"18f7e0d6b50e4ac8bf32c497b0cecad7","Wet",0.420969345526985,0.005,0.0201890989988877,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",""
"ebb6e0b7a975a8ed31d5cd0017147313","Wet",0.420969345526985,0.005,0.0201890989988877,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","[Rhizobium]_sphaerophysae_group"
"e9ba63a6c8151ce8a83d253f84d55b00","Wet",0.420969345526985,0.006,0.0231455897980871,"Proteobacteria","Alphaproteobacteria","Micavibrionales","uncultured","uncultured"
"218b83102bd0cd869eddc86efb156da1","Wet",0.420969345526985,0.006,0.0231455897980871,"","","","",""
"fa002b0de517c9a0dd84fbaf9fa8341e","Wet",0.420969345526985,0.006,0.0231455897980871,"Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga"
"3dfe14e2224aa221a15da3cfd31f373c","Wet",0.420969345526985,0.006,0.0231455897980871,"Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolinea"
"91bf9ccdc2704bd929ad3444b9fc681b","Wet",0.420969345526985,0.007,0.0255376884422111,"Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas"
"1333a72a25e002678b3ee6f28d16641c","Wet",0.420969345526985,0.007,0.0255376884422111,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"9ff0cf2537cff51c3d3e5812d69ed0db","Wet",0.420969345526985,0.012,0.038311345646438,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum"
"9f1d9330c9a7039036557cde3ce0d619","Dry",0.420084025208403,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia"
"e4b10574aab5914781e47e6f41d9b3a9","Dry",0.420084025208403,0.001,0.005671875,"Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"70e417dd806f0530e0e2386d6db48d6b","Dry",0.420084025208403,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Streptosporangiales","Streptosporangiaceae",""
"7b6c563a10d2006ea33493d10d130926","Dry",0.420084025208403,0.001,0.005671875,"Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae",""
"945493c453c8318b739bdd364932178a","Dry",0.420084025208403,0.001,0.005671875,"Firmicutes","Bacilli","Entomoplasmatales","type_III","type_III"
"fcbb56899a9c7385d25a47fbb36c8051","Dry",0.420084025208403,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia"
"9da47d5cb8376c287f4788f68024e934","Dry",0.420084025208403,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"691a07df038e7ae13b6c7abe7daa4335","Dry",0.420084025208403,0.001,0.005671875,"Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"b3567b667ba5989564ea635558c756e1","Dry",0.419864560643636,0.003,0.0135111662531017,"Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"f1aec14ca5015449319ddc78769c1b21","Wet",0.419760702936385,0.014,0.0427058823529412,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",""
"4ab67f67800a86d1e2c98bb761fac6ef","Dry",0.419753465287327,0.001,0.005671875,"Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","uncultured"
"c2aab74e136fb634b1af41d20eeb7f8a","Wet",0.419503183702181,0.005,0.0201890989988877,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis"
"3e5b4f614b43495168a6590faab7b72d","Dry",0.41845979826399,0.001,0.005671875,"Chloroflexi","Chloroflexia","Chloroflexales","Herpetosiphonaceae","Herpetosiphon"
"1644f08f2baa6849958e101aa69a23d5","Dry",0.418034993527008,0.007,0.0255376884422111,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter"
"3a42bb73451e6b12cc881b8de2f9ed42","Wet",0.417891597476496,0.004,0.0169033760186263,"Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","Oscillochloris"
"e2f125324e196bcbd5e016fb1b180aad","Dry",0.41753190423147,0.007,0.0255376884422111,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"3517a7d8223903ed495d34f4bd7831a2","Dry",0.417031971528876,0.001,0.005671875,"Firmicutes","Bacilli","Entomoplasmatales","type_III","type_III"
"11ab6b44fb5cdba39a8e1b64f2974b8d","Wet",0.416901913467395,0.007,0.0255376884422111,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",""
"d7cff408a48f9c8eaf3a24231102f81c","Dry",0.416400017299334,0.004,0.0169033760186263,"Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Puia"
"9b0c7d18f044ca32d3cb9566944b5a3d","Wet",0.415265183753277,0.007,0.0255376884422111,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Ancylobacter"
"2d7337e6ba1ccc41bd852e93884aa52c","Dry",0.415209083382793,0.004,0.0169033760186263,"Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas"
"5bbd381101d8b4db0a1bcdd3d45ba6cd","Dry",0.415030114698277,0.001,0.005671875,"Chloroflexi","Anaerolineae","SBR1031","",""
"771d657a6253c45b752d7f8f5e4e7be4","Dry",0.414714361170707,0.001,0.005671875,"Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","uncultured"
"ec7b2dfa83592e54647740d95617ee11","Dry",0.413985128967164,0.001,0.005671875,"Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14"
"8334f14266c4cc00293cf94357b9cf22","Wet",0.413749320540751,0.009,0.0303624535315985,"NB1-j","NB1-j","NB1-j","NB1-j","NB1-j"
"5999f82c5484116f536c2fc38d31c3a4","Dry",0.413432342173547,0.014,0.0427058823529412,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",""
"8c7239a82f0fc4f455aec8e1bb0d945c","Dry",0.412554544060725,0.014,0.0427058823529412,"Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured"
"b5ecb4b435194dbf87373e70893399ba","Dry",0.412437317043373,0.001,0.005671875,"Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","Tepidisphaeraceae"
"cb0e885d21f65ce95ec3e89c2da465fa","Wet",0.412309698181754,0.009,0.0303624535315985,"Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"09352b5943e7cbb9567456a318f6ab8b","Wet",0.411855049996644,0.008,0.0278962536023055,"Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"76ca267762f93edc6466c7ccbffc4433","Wet",0.41169549688017,0.003,0.0135111662531017,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","uncultured","uncultured"
"8982d8757e0578d5934edae03fa60883","Dry",0.410889381855756,0.016,0.0476065573770492,"Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinus"
"d9c0eb4fe22808accbfc45d4aeb48ecd","Dry",0.410510779813687,0.002,0.00977119784656797,"Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45"
"0c8366fe1914656b2a51d37a458c1991","Dry",0.410354901520897,0.008,0.0278962536023055,"Actinobacteriota","Thermoleophilia","","",""
"e740a651735bd51aca0d3292d75ebbb3","Wet",0.407578763676886,0.013,0.040402397260274,"Dependentiae","Babeliae","Babeliales","",""
"c062f82beeee7e2bc167c1ff34478c34","Wet",0.40635076285642,0.011,0.0358116591928251,"Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","uncultured"
"51bb9ff8824a1c34f75ee694aaffffbb","Dry",0.406016986255822,0.001,0.005671875,"Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales","Saccharimonadales"
"b197c8ca0b9cbef8319890c0104c7d04","Wet",0.405656211619293,0.002,0.00977119784656797,"Firmicutes","Desulfitobacteriia","Desulfitobacteriales","Desulfitobacteriaceae","Desulfosporosinus"
"55811fb98ca10fc40c1e157dafb31a8c","Wet",0.405656211619293,0.003,0.0135111662531017,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067"
"7550d0c0e0fb18fb900953da85dd11dc","Wet",0.405656211619293,0.003,0.0135111662531017,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Permianibacter"
"cb1da896da157a954acbcd702873b662","Wet",0.405656211619293,0.003,0.0135111662531017,"Firmicutes","Incertae_Sedis","DTU014","DTU014","DTU014"
"3d09a511d5a605fed91c053702a24c49","Wet",0.405656211619293,0.003,0.0135111662531017,"Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14"
"d6595884f79286f1ef93da583b66df47","Wet",0.405656211619293,0.003,0.0135111662531017,"Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae","Anaerobacterium"
"0b45da600b9ae5ac401868da0690cd58","Wet",0.405656211619293,0.003,0.0135111662531017,"Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","WCHB1-32"
"a141431be304ebeefdb09c31f224cd86","Wet",0.405656211619293,0.004,0.0169033760186263,"Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group"
"c0535c695e10fce2465488df7c8fd625","Wet",0.405656211619293,0.004,0.0169033760186263,"Proteobacteria","Alphaproteobacteria","","",""
"ffa8408dd9bb380efbec99d5358dd971","Wet",0.405656211619293,0.004,0.0169033760186263,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"ad77a46eb2e92b030a5a4e506876a93f","Wet",0.405656211619293,0.004,0.0169033760186263,"Chloroflexi","Anaerolineae","RBG-13-54-9","RBG-13-54-9","RBG-13-54-9"
"feb828ac9c4a0313f27274d4e09c2dd7","Wet",0.405656211619293,0.004,0.0169033760186263,"Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus"
"a80e0dcab53b77c6b76b9f90636c5284","Wet",0.405656211619293,0.004,0.0169033760186263,"","","","",""
"2164956bd62718c20c898938c005ce0d","Wet",0.405656211619293,0.004,0.0169033760186263,"Armatimonadota","Armatimonadia","Armatimonadales","Armatimonadaceae","Armatimonas"
"3e97e4f7a99fc8cb2b07a11abe702f3b","Wet",0.405656211619293,0.004,0.0169033760186263,"Firmicutes","Clostridia","Christensenellales","Christensenellaceae","uncultured"
"13f52da37145b5a1c708470759707f2d","Wet",0.405656211619293,0.004,0.0169033760186263,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hirschia"
"e4d6e9246ea194d2b9f504bcc09938fd","Wet",0.405656211619293,0.005,0.0201890989988877,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"14161070fe4e0bc41ba4bf80ea265822","Wet",0.405656211619293,0.005,0.0201890989988877,"Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae",""
"60dddd6b9bb7738e6aed67cc6d695bd1","Wet",0.405656211619293,0.005,0.0201890989988877,"Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3"
"04f2ae0b47c9bf05fe221236d6e97e73","Wet",0.405656211619293,0.006,0.0231455897980871,"Bacteroidota","Bacteroidia","","",""
"a1911b32dcfcf078d28331d652ae9804","Wet",0.405656211619293,0.006,0.0231455897980871,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Pleomorphomonadaceae","Chthonobacter"
"5031d3b48403eb538f2d9db5530d6b66","Wet",0.405656211619293,0.006,0.0231455897980871,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1"
"781ae5e8b9e4ad24b0fb4050724061c6","Wet",0.405656211619293,0.006,0.0231455897980871,"Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Flexibacter"
"8935cf18e8c46734069a4914c40a443d","Wet",0.405656211619293,0.006,0.0231455897980871,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Asticcacaulis"
"aead0b66b21d50e668783890aa88da2e","Wet",0.405656211619293,0.006,0.0231455897980871,"Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae",""
"f9c1b35fd9578be2989b16078d869d25","Wet",0.405656211619293,0.008,0.0278962536023055,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1"
"86b8093f66ae306b2aee3f43684a05cc","Wet",0.405656211619293,0.008,0.0278962536023055,"Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured"
"9c4c6a7082d046b562c99c379cbdc87c","Wet",0.405656211619293,0.011,0.0358116591928251,"Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Larkinella"
"bb99dda7c3aec1ef8ccce3576dcc437b","Dry",0.404720673032904,0.008,0.0278962536023055,"Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41"
"798c9f9fb4247bfa403bb348d78ff800","Dry",0.403493683374983,0.001,0.005671875,"Actinobacteriota","Acidimicrobiia","Microtrichales","uncultured","uncultured"
"4abda164a49a7b50f3012e2108bbd3a0","Dry",0.403269400413068,0.001,0.005671875,"Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",""
"8623e5254d0b3aa394bee4c45caf09b8","Wet",0.40263985458215,0.012,0.038311345646438,"Firmicutes","Limnochordia","Limnochordia","Limnochordia","Hydrogenispora"
"11ba04614fa93387bd54d56d6dab5a4c","Dry",0.40227601331196,0.009,0.0303624535315985,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","uncultured"
"aca86a85ac7f3f360c9b67ee4c962a64","Dry",0.401604539885386,0.001,0.005671875,"Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter"
"92e7dfd12415520156be248523e8f453","Wet",0.401584187409427,0.008,0.0278962536023055,"Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae",""
"a19b498f7bcddaebc180ed7d210f3f73","Wet",0.399977391405291,0.009,0.0303624535315985,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02"
"8f8beee0bd24ebf165256be56c3dcdf5","Dry",0.39961042171219,0.001,0.005671875,"Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101_soil_group","WD2101_soil_group"
"6860ecaa93a237a766be38083e1dafa2","Wet",0.398620919872265,0.011,0.0358116591928251,"Chloroflexi","Anaerolineae","","",""
"6463514a38b5a67560dd8f174966eb7e","Wet",0.397850436807715,0.01,0.0331204379562044,"Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"0c36342cb5a446fafcd04ffebe043817","Dry",0.396815226235693,0.002,0.00977119784656797,"Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14"
"7a696a4beb5713a8fb96c8368bad71c2","Dry",0.39605901719067,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"560125acab308d208be69ffdace409e5","Dry",0.39605901719067,0.001,0.005671875,"Myxococcota","Polyangia","Polyangiales","Polyangiaceae","uncultured"
"22317d321be0ae1ac30933ed44d4266d","Dry",0.39605901719067,0.001,0.005671875,"Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7a"
"e7eb1b5067532444a5503e007396db16","Dry",0.39605901719067,0.002,0.00977119784656797,"","","","",""
"745be7680510f1dc0a966dbb6e5e6899","Dry",0.39605901719067,0.002,0.00977119784656797,"Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7a"
"e33087efbd02fca1db9c9d2041d96797","Dry",0.39605901719067,0.002,0.00977119784656797,"Patescibacteria","Saccharimonadia","Saccharimonadales","",""
"b3d72fcc978a972977a1a043da663ee1","Dry",0.39605901719067,0.002,0.00977119784656797,"Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"a202908372282ae22eedf0524faf482a","Dry",0.39605901719067,0.002,0.00977119784656797,"Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata"
