"ASV","rho","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"3b69566a20b2a0a23f8255b3c9ccb1c5",0.693797033719387,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Darksidea",""
"1842ecd778a045e6cae2eef8208c5279",-0.0170393281393846,"Fungi","Ascomycota","Pezizomycotina_cls_Incertae_sedis","Pezizomycotina_ord_Incertae_sedis","Pezizomycotina_fam_Incertae_sedis","Pezizomycotina_gen_Incertae_sedis","Pezizomycotina_sp"
"99ac1dc4c0e7c9bfb90a210581369cdd",0.13741779729331,"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","","",""
"63fb59dc138448d0cad3000f1397fb62",0.355534468671367,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Purpureocillium","Purpureocillium_lilacinum"
"8e41684d287f6edb38087890dd0a0fca",0.0219054070363755,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Darksidea","Darksidea_sp"
"3838be5f375e30011dcd8cffb703a02d",-0.163636128950807,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Stachybotryaceae_gen_Incertae_sedis","Stachybotryaceae_sp"
"38d20c39c52a47d10ffe6bfb2f4a6d0a",-0.0787252854058863,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Hypocreales_gen_Incertae_sedis","Hypocreales_sp"
"7cfecbb98dd0f17b49dfc7e6c0f31799",-0.0720476942330656,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",""
"20b633ec8edc9973d2944f04298cb3ef",0.0845593913779297,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Knufia","Knufia_sp"
"d24ac483e8fbd5791d79375807783a52",-0.0615558628111991,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Alfaria","Alfaria_caricicola"
"317ab06e76386341df8ccc9e5264f7c4",-0.758694908399933,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Amniculicolaceae","Pseudomassariosphaeria","Pseudomassariosphaeria_bromicola"
"ccdaf74e277cc7e55e33b9ffec61d8bf",-0.238069056212592,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Amniculicolaceae","Murispora","Murispora_kazachstanica"
"d6f62f9a9f62ae49c42ac211013988a1",-0.68863455037096,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Tetracladium","Tetracladium_sp"
"9a29eec01f9514abdc3e7b1800329fa1",-0.0360589923332319,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora",""
"1c2febc4e01850dc332582c0f6b29904",0.14555678043626,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Gliomastix","Gliomastix_roseogrisea"
"5aa57ca5751f1c50f016343453a17217",-0.161968781520113,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Alternaria_rosae"
"d989fa77bcaa44bb6a0dcc4fe9b829a0",-0.149362821588445,"Fungi","Ascomycota","Sordariomycetes","Phomatosporales","Phomatosporaceae","Phomatospora","Phomatospora_sp"
"8c609ce64ccc7798a5db3b9b820bc0f7",-0.192066384879539,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","Phaeosphaeria_tofieldiae"
"baa86891f09b6a60934028ad0edb9f03",0.140369995496031,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","Glomus_sp"
"fa904c80d10d9a01366f41f5e1ec14d6",-0.17194018736732,"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","",""
"1a5e680edbd219d9915f293e0f785cba",0.187308448151061,"Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","","",""
"45ced4b240fc3da2842e03fcb5ff1412",-0.0846338656994423,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Humicola","Humicola_nigrescens"
"7ea2111675e77abb7abb620c0c2406c3",0.19102537466339,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","",""
"9cdb1b7b46c90837f575baea0f07e56d",-0.229960229997178,"Fungi","","","","","",""
"9563623354cc121145f2014f05adbc22",0.118648243745332,"Fungi","Basidiomycota","Agaricomycetes","Auriculariales","","",""
"a6aed6c4f982c5691724530ec547a54c",0.0139800595457596,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora","Cyphellophora_sp"
"9596f35444ce4138dca15a9106c5bdd7",0.203069062087148,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Microdominikia","Microdominikia_sp"
"f46c053357cb00dfa814680ac7fe3ba9",0.401758741973374,"Fungi","","","","","",""
"3ba2f24bcdc074f5560ad5422fd6cfbb",0.378340593515334,"Fungi","Ascomycota","","","","",""
"f6d15b4530b5b748ad231597b3cf6250",0.0113167597770962,"Fungi","Ascomycota","","","","",""
"3a333ad72aefb39fa4983f238bc331b0",-0.0670153628387999,"Fungi","Ascomycota","Leotiomycetes","Helotiales","","",""
"15b856682c5b1e9260f62882f4905936",-0.0736528774824141,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma","Paraphoma_radicina"
"1ee1b66f9e4866d071ed0b4c12852991",0.32381285967282,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Kamienskia","Kamienskia_sp"
"348712346bc043f17d2e909adfe6d985",-0.122220879861132,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Niessliaceae","Niesslia","Niesslia_curvisetosa"
"242e14e9744863e337440be6c0024cb4",0.204756032488703,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus",""
"1b4d1644184b78ae59f75282a1810c31",0.174385530048283,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Knufia",""
"0dac448fd406c9ad7d23d415bf79cad4",0.150545713261092,"Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Oliveoniaceae","Oliveonia",""
"46a97c7b4869ac65b67399687ef33da0",-0.14339248413215,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaeta","Pyrenochaeta_sp"
"7efb73904f04356a19aa9d944455ff6c",0.146696134501861,"Fungi","Ascomycota","Sordariomycetes","Ophiostomatales","Ophiostomataceae","Sporothrix","Sporothrix_sclerotialis"
"f84dbc0d66210e3d7789ff412918f126",-0.128080785059954,"Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetaceae","Archaeorhizomyces","Archaeorhizomyces_sp"
"fcc458cb8ab40f527a2478feae89f397",-0.214315531430846,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pseudomassarinaceae","Pseudomassarina","Pseudomassarina_clematidis"
"75c675fcd817fb2341bc248ce05747b6",-0.207356778524433,"Fungi","","","","","",""
"0677107a527f40eb6c3c4dfcbd0fea54",0.0605757743761361,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pyrenochaetopsidaceae","Pyrenochaetopsis","Pyrenochaetopsis_leptospora"
"1b3175e705cecb164f2ee67c99bef8ab",-0.184894981168289,"Fungi","","","","","",""
"759b6865bb13ba229b165408c52539b7",-0.0285851023977655,"Fungi","Ascomycota","Pezizomycotina_cls_Incertae_sedis","Pezizomycotina_ord_Incertae_sedis","Pezizomycotina_fam_Incertae_sedis","Pezizomycotina_gen_Incertae_sedis","Pezizomycotina_sp"
"b5aca4e41dbdbd91ce23c1a9ce01c9fd",-0.198890785185407,"Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","","",""
"6ab2deeb7a6aa7ad9cb6e6c9689de1f2",0.103927519912235,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Rhinocladiella","Rhinocladiella_sp"
"15aa14c5764394f31011bb28e6c05916",0.0499685552212252,"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","","",""
"5d3b8c22c620b701184537f3c1b8f54a",0.00859926845722836,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus_multiformis"
"b97b34adced4b6055fdba7a58034017b",0.0952403034311196,"Fungi","","","","","",""
"8d717f501c5c78238d12a405e60aaf8a",0.429888478579481,"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_canescens"
"01405a40e376bff4790c45fb151f1b1d",-0.103823553626324,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Amniculicolaceae","Pseudomassariosphaeria","Pseudomassariosphaeria_bromicola"
"054cfdb349559dc171ce6a4218445b37",-0.194585680150406,"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","Serendipita_sp"
"e7dc57f99c96419c3962dfa275f0945b",-0.103756783187546,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","Preussia_flanaganii"
"39a42f747fab242c99c5272f886dc176",-0.136987954859217,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium_mori"
"5bd197b95e20c844bdd1faf24d2e8831",0.108458138733288,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Radulomycetaceae","Radulomycetaceae_gen_Incertae_sedis","Radulomycetaceae_sp"
"88598c9dc60e5e7559fe6fde3fdb303c",-0.168198096683668,"Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiomycetes_ord_Incertae_sedis","Symmetrosporaceae","Symmetrospora","Symmetrospora_symmetrica"
"b22e5fc7b61a579e83d357d6c76e269a",0.130163579824716,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Delitschiaceae","Delitschiaceae_gen_Incertae_sedis","Delitschiaceae_sp"
"71ba86f48dea943c415f5145fad1e29e",-0.127717717484371,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_sp"
"6240c1300098efb278544032acbdd794",0.0224929386873961,"Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetaceae","Archaeorhizomyces","Archaeorhizomyces_sp"
"136ccc15f72e905188c05a28b265e134",0.028049441935133,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Parasola","Parasola_auricoma"
"315b4a53d020d398052e56ff9c7a8335",-0.323343753289816,"Fungi","Basidiomycota","Agaricomycetes","Tremellodendropsidales","Tremellodendropsidales_fam_Incertae_sedis","Tremellodendropsidales_gen_Incertae_sedis","Tremellodendropsidales_sp"
"ef2eda0787ad3473b1bc1e1e19e5e3de",0.407870147895344,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Kamienskia","Kamienskia_sp"
"318cabd4eec6d705fb1ef2962e1d435c",-0.329303158144897,"Fungi","","","","","",""
"7f1b5b326c27d4a03ee363b73d23d926",0.208059682858414,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","Rhizophagus_sp"
"6f1573c1092eb844b4a01cd28fa46977",0.146923687920972,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Purpureocillium","Purpureocillium_lilacinum"
"5b7c402bb41bfabf35eb453660e25ef6",-0.0208762587192395,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","","",""
"897c27c5e50252365a6cd2686220b00d",0.128564761694434,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Kamienskia","Kamienskia_perpusilla"
"f7f5fc2aeb8b1a451a16e3eaba88ed9f",-0.0106642305403884,"Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Ophioceraceae","Ophioceraceae_gen_Incertae_sedis","Ophioceraceae_sp"
"934387798385b5d707f554b07cffabb8",-0.1448233713423,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora","Cyphellophora_sp"
"d305be14d680743835aff3e4324ab23e",-0.0665650404280128,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Stachybotryaceae_gen_Incertae_sedis","Stachybotryaceae_sp"
"17eabac57ca10bedc508075c64bf7b42",-0.665534903575825,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Amniculicolaceae","Pseudomassariosphaeria","Pseudomassariosphaeria_bromicola"
"99c668d5f68ffb78480b28f1aa967ceb",-0.248607863812884,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Cistella",""
"3e08dddee88ce4ae7271db4a011063d9",-0.198948935040263,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Amniculicolaceae","Murispora","Murispora_kazachstanica"
"e2e3864b87514ebfe06674cd8148a37d",-0.226897519009108,"Fungi","Ascomycota","","","","",""
"3933b38da14d0d117e76f16949a8bded",-0.170102848823433,"Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariales_fam_Incertae_sedis","Xenoanthostomella","Xenoanthostomella_chromolaenae"
"3a077252e5fbb29bf5f084cb1c1dcfa1",-0.183666171517345,"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","","",""
"38dde087ff87e36a87f9595945c36b7d",-0.0814247634686192,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Podosporaceae","Cladorrhinum",""
"b092b59487dd739b23c875d3cdfbf5f1",0.323890971567567,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium","Ceratobasidium_sp"
"4043aadca99e80b0344d8b77620cb374",-0.114221954271933,"Fungi","Ascomycota","Pezizomycotina_cls_Incertae_sedis","Pezizomycotina_ord_Incertae_sedis","Pezizomycotina_fam_Incertae_sedis","Hymenella","Hymenella_sp"
"f1309ba71259a9a36a8ea3d7a23835b9",-0.134045583388266,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Stachybotryaceae_gen_Incertae_sedis","Stachybotryaceae_sp"
"697f4b0c8fb963346c52deaceffd23f7",-0.141375679974396,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","",""
"4b53cefbf2b30373c894e731d7e09434",0.0908008047792714,"Fungi","","","","","",""
"bba7845df16bf734ec7370de31ad6b0f",-0.0573133957891068,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma","Paraphoma_pye"
"dfed8111f4b13e41bdb1c371c0a1e56e",-0.0312901785350334,"Fungi","Ascomycota","Pezizomycotina_cls_Incertae_sedis","Pezizomycotina_ord_Incertae_sedis","Pezizomycotina_fam_Incertae_sedis","Trichosporiella","Trichosporiella_multisporum"
"e846d89dc1e2f0fdb6cd70424853e22c",-0.0916741046301303,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Hypocreales_gen_Incertae_sedis","Hypocreales_sp"
"f2c97fdb650f9944a4dfb75104425ea9",0.0618533847752925,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Alloacremonium","Alloacremonium_sp"
"da9d9c27c69b84be87bd4dd706ae5b48",0.22830332767707,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","Preussia_terricola"
"f16352c20116a7e8450de85cedcac3e1",0.129545268752722,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Alloacremonium","Alloacremonium_humicola"
"a039cd7dc4bb6c11ab68634678764a03",-0.426769880532843,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Calloriaceae","Calloriaceae_gen_Incertae_sedis","Calloriaceae_sp"
"ee077a9057aded253dfbd7253bec2015",-0.152389659607109,"Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiomycetes_ord_Incertae_sedis","Cystobasidiomycetes_fam_Incertae_sedis","Cystobasidiomycetes_gen_Incertae_sedis","Cystobasidiomycetes_sp"
"44a4c01a9b7da4ebfc1472305514c345",0.111972660403194,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","Rhizophagus_sp"
"0fe812271c5bf2fb9f7f8dc0685d2163",0.095384118121239,"Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Cephalotrichum","Cephalotrichum_purpureofuscum"
"28bfed396e690effd5b458a44dcf6a22",0.21447989424491,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Podosporaceae","Podospora","Podospora_sp"
"1aee810577a78180eb6f55b977a03d03",-0.251132585910735,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Cistella","Cistella_grevillei"
"82780436adb026d0faf0ab5680b15b13",-0.329991180835679,"Fungi","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium_herbarum"
"4f4bb5b5057ae9166f3054a90e764bb6",-0.221485155637453,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Sulcispora","Sulcispora_supratumida"
