"OTU","Sample","Abundance","Pot","Intensity","Frequency","Composition","Replicate","Microbes","Domain","Phylum"
"0f5e38944474d4795d92db3f2217cd3b","35WHC1B",0,"Pot-35","Wet","High","Conspecific",1,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","69DLC1B",0,"Pot-69","Dry","Low","Conspecific",1,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","64DLC2B",0,"Pot-64","Dry","Low","Conspecific",2,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","56WHH2B",0,"Pot-56","Wet","High","Heterospecific",2,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","36WHC2B",0,"Pot-36","Wet","High","Conspecific",2,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","65DLC2B",0,"Pot-65","Dry","Low","Conspecific",2,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","6WLC1B",0,"Pot-6","Wet","Low","Conspecific",1,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","53WHH1B",0,"Pot-53","Wet","High","Heterospecific",1,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","57WHH1B",0,"Pot-57","Wet","High","Heterospecific",1,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","5WLC1B",0,"Pot-5","Wet","Low","Conspecific",1,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","35WHC2B",0,"Pot-35","Wet","High","Conspecific",2,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","70DLC1B",0,"Pot-70","Dry","Low","Conspecific",1,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","53WHH2B",0,"Pot-53","Wet","High","Heterospecific",2,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","40WHC2B",0,"Pot-40","Wet","High","Conspecific",2,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","37WHC1B",0,"Pot-37","Wet","High","Conspecific",1,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","66DLC1B",0,"Pot-66","Dry","Low","Conspecific",1,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","37WHC2B",0,"Pot-37","Wet","High","Conspecific",2,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","66DLC2B",0,"Pot-66","Dry","Low","Conspecific",2,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","85DLH2B",0,"Pot-85","Dry","Low","Heterospecific",2,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","62DLC2B",0,"Pot-62","Dry","Low","Conspecific",2,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","69DLC2B",0,"Pot-69","Dry","Low","Conspecific",2,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","40WHC1B",0,"Pot-40","Wet","High","Conspecific",1,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","86DLH2B",0,"Pot-86","Dry","Low","Heterospecific",2,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","86DLH1B",0,"Pot-86","Dry","Low","Heterospecific",1,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","36WHC1B",0,"Pot-36","Wet","High","Conspecific",1,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","60WHH1B",0,"Pot-60","Wet","High","Heterospecific",1,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","3WLC2B",0,"Pot-3","Wet","Low","Conspecific",2,"Bacteria","Bacteria","WS4"
"0f5e38944474d4795d92db3f2217cd3b","5WLC2B",0,"Pot-5","Wet","Low","Conspecific",2,"Bacteria","Bacteria","WS4"
"185652f59b80fc34ed451c886e90541d","24WLH2B",0,"Pot-24","Wet","Low","Heterospecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","83DLH2B",0,"Pot-83","Dry","Low","Heterospecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","83DLH1B",0,"Pot-83","Dry","Low","Heterospecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","67DLC1B",0,"Pot-67","Dry","Low","Conspecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","62DLC1B",0,"Pot-62","Dry","Low","Conspecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","68DLC1B",0,"Pot-68","Dry","Low","Conspecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","25WLH1B",0,"Pot-25","Wet","Low","Heterospecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","119DHH2B",0,"Pot-119","Dry","High","Heterospecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","8WLC1B",0,"Pot-8","Wet","Low","Conspecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","84DLH2B",0,"Pot-84","Dry","Low","Heterospecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","62DLC2B",0,"Pot-62","Dry","Low","Conspecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","65DLC1B",0,"Pot-65","Dry","Low","Conspecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","70DLC1B",0,"Pot-70","Dry","Low","Conspecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","85DLH1B",0,"Pot-85","Dry","Low","Heterospecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","67DLC2B",0,"Pot-67","Dry","Low","Conspecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","6WLC2B",0,"Pot-6","Wet","Low","Conspecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","117DHH2B",0,"Pot-117","Dry","High","Heterospecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","65DLC2B",0,"Pot-65","Dry","Low","Conspecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","89DLH2B",0,"Pot-89","Dry","Low","Heterospecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","84DLH1B",0,"Pot-84","Dry","Low","Heterospecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","63DLC2B",0,"Pot-63","Dry","Low","Conspecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","85DLH2B",0,"Pot-85","Dry","Low","Heterospecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","87DLH1B",0,"Pot-87","Dry","Low","Heterospecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","8WLC2B",0,"Pot-8","Wet","Low","Conspecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","119DHH1B",0,"Pot-119","Dry","High","Heterospecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","64DLC2B",0,"Pot-64","Dry","Low","Conspecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","59WHH2B",0,"Pot-59","Wet","High","Heterospecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","26WLH2B",0,"Pot-26","Wet","Low","Heterospecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","64DLC1B",0,"Pot-64","Dry","Low","Conspecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","68DLC2B",0,"Pot-68","Dry","Low","Conspecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","4WLC1B",0,"Pot-4","Wet","Low","Conspecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","29WLH2B",0,"Pot-29","Wet","Low","Heterospecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","89DLH1B",0,"Pot-89","Dry","Low","Heterospecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","55WHH2B",0,"Pot-55","Wet","High","Heterospecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","10WLC1B",0,"Pot-10","Wet","Low","Conspecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","97DHC1B",0,"Pot-97","Dry","High","Conspecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","4WLC2B",0,"Pot-4","Wet","Low","Conspecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","70DLC2B",0,"Pot-70","Dry","Low","Conspecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","117DHH1B",0,"Pot-117","Dry","High","Heterospecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","3WLC2B",0,"Pot-3","Wet","Low","Conspecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","97DHC2B",0,"Pot-97","Dry","High","Conspecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","23WLH2B",0,"Pot-23","Wet","Low","Heterospecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","69DLC1B",0,"Pot-69","Dry","Low","Conspecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","86DLH1B",0,"Pot-86","Dry","Low","Heterospecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","87DLH2B",0,"Pot-87","Dry","Low","Heterospecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","90DLH1B",0,"Pot-90","Dry","Low","Heterospecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","10WLC2B",0,"Pot-10","Wet","Low","Conspecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","5WLC1B",0,"Pot-5","Wet","Low","Conspecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","1WLC2B",0,"Pot-1","Wet","Low","Conspecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","98DHC2B",0,"Pot-98","Dry","High","Conspecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","98DHC1B",0,"Pot-98","Dry","High","Conspecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","28WLH1B",0,"Pot-28","Wet","Low","Heterospecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","82DLH2B",0,"Pot-82","Dry","Low","Heterospecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","61DLC2B",0,"Pot-61","Dry","Low","Conspecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","82DLH1B",0,"Pot-82","Dry","Low","Heterospecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","96DHC2B",0,"Pot-96","Dry","High","Conspecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","56WHH2B",0,"Pot-56","Wet","High","Heterospecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","21WLH1B",0,"Pot-21","Wet","Low","Heterospecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","81DLH1B",0,"Pot-81","Dry","Low","Heterospecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","31WHC2B",0,"Pot-31","Wet","High","Conspecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","90DLH2B",0,"Pot-90","Dry","Low","Heterospecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","9WLC1B",0,"Pot-9","Wet","Low","Conspecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","3WLC1B",0,"Pot-3","Wet","Low","Conspecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","81DLH2B",0,"Pot-81","Dry","Low","Heterospecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","5WLC2B",0,"Pot-5","Wet","Low","Conspecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","30WLH1B",0,"Pot-30","Wet","Low","Heterospecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","23WLH1B",0,"Pot-23","Wet","Low","Heterospecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","6WLC1B",0,"Pot-6","Wet","Low","Conspecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","114DHH2B",0,"Pot-114","Dry","High","Heterospecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","52WHH2B",0,"Pot-52","Wet","High","Heterospecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","96DHC1B",0,"Pot-96","Dry","High","Conspecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","22WLH2B",0,"Pot-22","Wet","Low","Heterospecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","21WLH2B",0,"Pot-21","Wet","Low","Heterospecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","9WLC2B",0,"Pot-9","Wet","Low","Conspecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","61DLC1B",0,"Pot-61","Dry","Low","Conspecific",1,"Bacteria","Bacteria","Elusimicrobiota"
"185652f59b80fc34ed451c886e90541d","60WHH2B",0,"Pot-60","Wet","High","Heterospecific",2,"Bacteria","Bacteria","Elusimicrobiota"
"269e427065201e92a9a8f4d5b7f6b590","29WLH1B",0,"Pot-29","Wet","Low","Heterospecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","58WHH2B",0,"Pot-58","Wet","High","Heterospecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","29WLH2B",0,"Pot-29","Wet","Low","Heterospecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","59WHH1B",0,"Pot-59","Wet","High","Heterospecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","37WHC2B",0,"Pot-37","Wet","High","Conspecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","54WHH1B",0,"Pot-54","Wet","High","Heterospecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","67DLC2B",0,"Pot-67","Dry","Low","Conspecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","5WLC1B",0,"Pot-5","Wet","Low","Conspecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","1WLC2B",0,"Pot-1","Wet","Low","Conspecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","61DLC2B",0,"Pot-61","Dry","Low","Conspecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","24WLH2B",0,"Pot-24","Wet","Low","Heterospecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","66DLC2B",0,"Pot-66","Dry","Low","Conspecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","1WLC1B",0,"Pot-1","Wet","Low","Conspecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","36WHC1B",0,"Pot-36","Wet","High","Conspecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","84DLH1B",0,"Pot-84","Dry","Low","Heterospecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","2WLC1B",0,"Pot-2","Wet","Low","Conspecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","119DHH2B",0,"Pot-119","Dry","High","Heterospecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","119DHH1B",0,"Pot-119","Dry","High","Heterospecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","63DLC1B",0,"Pot-63","Dry","Low","Conspecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","23WLH2B",0,"Pot-23","Wet","Low","Heterospecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","59WHH2B",0,"Pot-59","Wet","High","Heterospecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","117DHH2B",0,"Pot-117","Dry","High","Heterospecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","67DLC1B",0,"Pot-67","Dry","Low","Conspecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","5WLC2B",0,"Pot-5","Wet","Low","Conspecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","28WLH2B",0,"Pot-28","Wet","Low","Heterospecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","117DHH1B",0,"Pot-117","Dry","High","Heterospecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","10WLC2B",0,"Pot-10","Wet","Low","Conspecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","21WLH1B",0,"Pot-21","Wet","Low","Heterospecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","62DLC1B",0,"Pot-62","Dry","Low","Conspecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","10WLC1B",0,"Pot-10","Wet","Low","Conspecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","2WLC2B",0,"Pot-2","Wet","Low","Conspecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","58WHH1B",0,"Pot-58","Wet","High","Heterospecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","60WHH1B",0,"Pot-60","Wet","High","Heterospecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","25WLH1B",0,"Pot-25","Wet","Low","Heterospecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","55WHH1B",0,"Pot-55","Wet","High","Heterospecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","84DLH2B",0,"Pot-84","Dry","Low","Heterospecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","38WHC1B",0,"Pot-38","Wet","High","Conspecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","54WHH2B",0,"Pot-54","Wet","High","Heterospecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","62DLC2B",0,"Pot-62","Dry","Low","Conspecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","98DHC1B",0,"Pot-98","Dry","High","Conspecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","33WHC1B",0,"Pot-33","Wet","High","Conspecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","63DLC2B",0,"Pot-63","Dry","Low","Conspecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","68DLC1B",0,"Pot-68","Dry","Low","Conspecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","89DLH1B",0,"Pot-89","Dry","Low","Heterospecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","34WHC1B",0,"Pot-34","Wet","High","Conspecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","85DLH1B",0,"Pot-85","Dry","Low","Heterospecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","40WHC2B",0,"Pot-40","Wet","High","Conspecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","66DLC1B",0,"Pot-66","Dry","Low","Conspecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","98DHC2B",0,"Pot-98","Dry","High","Conspecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","36WHC2B",0,"Pot-36","Wet","High","Conspecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","4WLC2B",0,"Pot-4","Wet","Low","Conspecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","65DLC2B",0,"Pot-65","Dry","Low","Conspecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","6WLC1B",0,"Pot-6","Wet","Low","Conspecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","31WHC2B",0,"Pot-31","Wet","High","Conspecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","34WHC2B",0,"Pot-34","Wet","High","Conspecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","24WLH1B",0,"Pot-24","Wet","Low","Heterospecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","27WLH1B",0,"Pot-27","Wet","Low","Heterospecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","70DLC1B",0,"Pot-70","Dry","Low","Conspecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","83DLH2B",0,"Pot-83","Dry","Low","Heterospecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","22WLH1B",0,"Pot-22","Wet","Low","Heterospecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","64DLC2B",0,"Pot-64","Dry","Low","Conspecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","6WLC2B",0,"Pot-6","Wet","Low","Conspecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","114DHH1B",0,"Pot-114","Dry","High","Heterospecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","21WLH2B",0,"Pot-21","Wet","Low","Heterospecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","64DLC1B",0,"Pot-64","Dry","Low","Conspecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","68DLC2B",0,"Pot-68","Dry","Low","Conspecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","70DLC2B",0,"Pot-70","Dry","Low","Conspecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","60WHH2B",0,"Pot-60","Wet","High","Heterospecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","25WLH2B",0,"Pot-25","Wet","Low","Heterospecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","55WHH2B",0,"Pot-55","Wet","High","Heterospecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","9WLC1B",0,"Pot-9","Wet","Low","Conspecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","38WHC2B",0,"Pot-38","Wet","High","Conspecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","51WHH1B",0,"Pot-51","Wet","High","Heterospecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","8WLC1B",0,"Pot-8","Wet","Low","Conspecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","69DLC1B",0,"Pot-69","Dry","Low","Conspecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","33WHC2B",0,"Pot-33","Wet","High","Conspecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","83DLH1B",0,"Pot-83","Dry","Low","Heterospecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","61DLC1B",0,"Pot-61","Dry","Low","Conspecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","89DLH2B",0,"Pot-89","Dry","Low","Heterospecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","57WHH2B",0,"Pot-57","Wet","High","Heterospecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","85DLH2B",0,"Pot-85","Dry","Low","Heterospecific",2,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","4WLC1B",0,"Pot-4","Wet","Low","Conspecific",1,"Bacteria","Bacteria","MBNT15"
"269e427065201e92a9a8f4d5b7f6b590","65DLC1B",0,"Pot-65","Dry","Low","Conspecific",1,"Bacteria","Bacteria","MBNT15"
