ASV_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
38dde087ff87e36a87f9595945c36b7d,Fungi,Ascomycota,Sordariomycetes,Sordariales,Podosporaceae,Cladorrhinum,
b092b59487dd739b23c875d3cdfbf5f1,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,Ceratobasidium_sp
4043aadca99e80b0344d8b77620cb374,Fungi,Ascomycota,Pezizomycotina_cls_Incertae_sedis,Pezizomycotina_ord_Incertae_sedis,Pezizomycotina_fam_Incertae_sedis,Hymenella,Hymenella_sp
f1309ba71259a9a36a8ea3d7a23835b9,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Stachybotryaceae_gen_Incertae_sedis,Stachybotryaceae_sp
697f4b0c8fb963346c52deaceffd23f7,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,,
4b53cefbf2b30373c894e731d7e09434,Fungi,,,,,,
bba7845df16bf734ec7370de31ad6b0f,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,Paraphoma_pye
dfed8111f4b13e41bdb1c371c0a1e56e,Fungi,Ascomycota,Pezizomycotina_cls_Incertae_sedis,Pezizomycotina_ord_Incertae_sedis,Pezizomycotina_fam_Incertae_sedis,Trichosporiella,Trichosporiella_multisporum
e846d89dc1e2f0fdb6cd70424853e22c,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Hypocreales_gen_Incertae_sedis,Hypocreales_sp
f2c97fdb650f9944a4dfb75104425ea9,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Alloacremonium,Alloacremonium_sp
da9d9c27c69b84be87bd4dd706ae5b48,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia_terricola
f16352c20116a7e8450de85cedcac3e1,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Alloacremonium,Alloacremonium_humicola
a039cd7dc4bb6c11ab68634678764a03,Fungi,Ascomycota,Leotiomycetes,Helotiales,Calloriaceae,Calloriaceae_gen_Incertae_sedis,Calloriaceae_sp
ee077a9057aded253dfbd7253bec2015,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiomycetes_ord_Incertae_sedis,Cystobasidiomycetes_fam_Incertae_sedis,Cystobasidiomycetes_gen_Incertae_sedis,Cystobasidiomycetes_sp
44a4c01a9b7da4ebfc1472305514c345,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,Rhizophagus_sp
0fe812271c5bf2fb9f7f8dc0685d2163,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Cephalotrichum,Cephalotrichum_purpureofuscum
28bfed396e690effd5b458a44dcf6a22,Fungi,Ascomycota,Sordariomycetes,Sordariales,Podosporaceae,Podospora,Podospora_sp
1aee810577a78180eb6f55b977a03d03,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Cistella,Cistella_grevillei
82780436adb026d0faf0ab5680b15b13,Fungi,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium_herbarum
4f4bb5b5057ae9166f3054a90e764bb6,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sulcispora,Sulcispora_supratumida
